2017-05-21 07:28:49,337 [            Logging.java:http-nio-8080-exec-6:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"testing","title":"test","expiry":"1485196500000"}}
2017-05-21 07:28:49,337 [            Logging.java:http-nio-8080-exec-6:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":8,"desc":"muneer","title":"vfn;v","expiry":1495304543223},{"offer_id":11,"desc":"wb","title":"kolka","expiry":1485110100000},{"offer_id":12,"desc":"dgdhhs","title":"gdhsh","expiry":1485110100000},{"offer_id":13,"desc":"taaha","title":"gzgshshzhshsh","expiry":1485196500000},{"offer_id":14,"desc":"testing","title":"test","expiry":1485196500000}]}

2017-05-21 07:29:28,337 [            Logging.java:http-nio-8080-exec-7:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"voy","title":"cool","expiry":"1485282900000"}}
2017-05-21 07:29:28,337 [            Logging.java:http-nio-8080-exec-7:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":8,"desc":"muneer","title":"vfn;v","expiry":1495304543223},{"offer_id":11,"desc":"wb","title":"kolka","expiry":1485110100000},{"offer_id":12,"desc":"dgdhhs","title":"gdhsh","expiry":1485110100000},{"offer_id":13,"desc":"taaha","title":"gzgshshzhshsh","expiry":1485196500000},{"offer_id":14,"desc":"testing","title":"test","expiry":1485196500000},{"offer_id":15,"desc":"voy","title":"cool","expiry":1485282900000}]}

2017-05-21 07:32:28,467 [            Logging.java:http-nio-8080-exec-9:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:32:28,468 [            Logging.java:http-nio-8080-exec-9:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":8,"desc":"muneer","title":"vfn;v","expiry":1495304543223},{"offer_id":11,"desc":"wb","title":"kolka","expiry":1485110100000},{"offer_id":12,"desc":"dgdhhs","title":"gdhsh","expiry":1485110100000},{"offer_id":13,"desc":"taaha","title":"gzgshshzhshsh","expiry":1485196500000},{"offer_id":14,"desc":"testing","title":"test","expiry":1485196500000},{"offer_id":15,"desc":"voy","title":"cool","expiry":1485282900000}]}

2017-05-21 07:32:36,219 [            Logging.java:http-nio-8080-exec-10:55] - Request	{"lat":0.0,"lng":0.0,"offer":{"offer_id":15}}
2017-05-21 07:32:36,220 [            Logging.java:http-nio-8080-exec-10:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0}

2017-05-21 07:32:41,465 [            Logging.java:http-nio-8080-exec-6:55] - Request	{"lat":0.0,"lng":0.0,"offer":{"offer_id":14}}
2017-05-21 07:32:41,466 [            Logging.java:http-nio-8080-exec-6:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0}

2017-05-21 07:32:42,747 [            Logging.java:http-nio-8080-exec-7:55] - Request	{"lat":0.0,"lng":0.0,"offer":{"offer_id":13}}
2017-05-21 07:32:42,748 [            Logging.java:http-nio-8080-exec-7:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0}

2017-05-21 07:32:43,880 [            Logging.java:http-nio-8080-exec-8:55] - Request	{"lat":0.0,"lng":0.0,"offer":{"offer_id":12}}
2017-05-21 07:32:43,881 [            Logging.java:http-nio-8080-exec-8:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0}

2017-05-21 07:33:16,332 [            Logging.java:http-nio-8080-exec-4:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:33:16,332 [            Logging.java:http-nio-8080-exec-4:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":8,"desc":"muneer","title":"vfn;v","expiry":1495304543223},{"offer_id":11,"desc":"wb","title":"kolka","expiry":1485110100000}]}

2017-05-21 07:33:18,413 [            Logging.java:http-nio-8080-exec-5:55] - Request	{"lat":0.0,"lng":0.0,"offer":{"offer_id":11}}
2017-05-21 07:33:18,413 [            Logging.java:http-nio-8080-exec-5:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0}

2017-05-21 07:33:20,372 [            Logging.java:http-nio-8080-exec-6:55] - Request	{"lat":0.0,"lng":0.0,"offer":{"offer_id":8}}
2017-05-21 07:33:20,373 [            Logging.java:http-nio-8080-exec-6:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0}

2017-05-21 07:33:23,640 [            Logging.java:http-nio-8080-exec-7:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:33:23,640 [            Logging.java:http-nio-8080-exec-7:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223}]}

2017-05-21 07:35:27,622 [            Logging.java:http-nio-8080-exec-9:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:35:27,623 [            Logging.java:http-nio-8080-exec-9:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223}]}

2017-05-21 07:35:39,375 [            Logging.java:http-nio-8080-exec-10:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"haha","title":"new offer","expiry":"1485196500000"}}
2017-05-21 07:35:39,375 [            Logging.java:http-nio-8080-exec-10:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":16,"desc":"haha","title":"new offer","expiry":1485196500000}]}

2017-05-21 07:36:38,473 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 07:36:38,474 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"description":"hi","rating":0.0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5},{"mdn":"919999635341","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5}]}

2017-05-21 07:36:39,917 [            Logging.java:http-nio-8080-exec-2:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:36:39,918 [            Logging.java:http-nio-8080-exec-2:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":16,"desc":"haha","title":"new offer","expiry":1485196500000}]}

2017-05-21 07:36:46,397 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 07:36:46,397 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"description":"hi","rating":0.0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5},{"mdn":"919999635341","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5}]}

2017-05-21 07:36:49,126 [            Logging.java:http-nio-8080-exec-4:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:36:49,127 [            Logging.java:http-nio-8080-exec-4:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":16,"desc":"haha","title":"new offer","expiry":1485196500000}]}

2017-05-21 07:36:53,919 [            Logging.java:http-nio-8080-exec-5:55] - Request	{"merchant_id":"919999635341","lat":0.0,"lng":0.0}
2017-05-21 07:36:53,920 [            Logging.java:http-nio-8080-exec-5:56] - Response	{"code":0,"rating":0.0,"offer":[]}

2017-05-21 07:36:56,169 [            Logging.java:http-nio-8080-exec-6:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:36:56,170 [            Logging.java:http-nio-8080-exec-6:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":16,"desc":"haha","title":"new offer","expiry":1485196500000}]}

2017-05-21 07:37:02,292 [            Logging.java:http-nio-8080-exec-7:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:37:02,293 [            Logging.java:http-nio-8080-exec-7:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":16,"desc":"haha","title":"new offer","expiry":1485196500000}]}

2017-05-21 07:37:12,038 [            Logging.java:http-nio-8080-exec-8:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:37:12,039 [            Logging.java:http-nio-8080-exec-8:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":16,"desc":"haha","title":"new offer","expiry":1485196500000}]}

2017-05-21 07:37:16,266 [            Logging.java:http-nio-8080-exec-9:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 07:37:16,267 [            Logging.java:http-nio-8080-exec-9:56] - Response	{"code":0,"description":"hi","rating":0.0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5},{"mdn":"919999635341","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5}]}

2017-05-21 07:37:24,532 [            Logging.java:http-nio-8080-exec-10:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:37:24,532 [            Logging.java:http-nio-8080-exec-10:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":16,"desc":"haha","title":"new offer","expiry":1485196500000}]}

2017-05-21 07:37:31,941 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:37:31,941 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":16,"desc":"haha","title":"new offer","expiry":1485196500000}]}

2017-05-21 07:37:49,983 [            Logging.java:http-nio-8080-exec-2:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:37:49,984 [            Logging.java:http-nio-8080-exec-2:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":16,"desc":"haha","title":"new offer","expiry":1485196500000}]}

2017-05-21 07:37:50,916 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:37:50,917 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":16,"desc":"haha","title":"new offer","expiry":1485196500000}]}

2017-05-21 07:37:54,063 [            Logging.java:http-nio-8080-exec-4:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:37:54,064 [            Logging.java:http-nio-8080-exec-4:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":16,"desc":"haha","title":"new offer","expiry":1485196500000}]}

2017-05-21 07:38:10,981 [            Logging.java:http-nio-8080-exec-5:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"desc","title":"hello","expiry":"1485023700000"}}
2017-05-21 07:38:10,981 [            Logging.java:http-nio-8080-exec-5:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":16,"desc":"haha","title":"new offer","expiry":1485196500000},{"offer_id":17,"desc":"desc","title":"hello","expiry":1485023700000}]}

2017-05-21 07:38:18,221 [            Logging.java:http-nio-8080-exec-6:55] - Request	{"lat":0.0,"lng":0.0,"offer":{"offer_id":17}}
2017-05-21 07:38:18,221 [            Logging.java:http-nio-8080-exec-6:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0}

2017-05-21 07:38:49,420 [            Logging.java:http-nio-8080-exec-7:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:38:49,420 [            Logging.java:http-nio-8080-exec-7:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223},{"offer_id":16,"desc":"haha","title":"new offer","expiry":1485196500000}]}

2017-05-21 07:38:54,937 [            Logging.java:http-nio-8080-exec-9:55] - Request	{"lat":0.0,"lng":0.0,"offer":{"offer_id":16}}
2017-05-21 07:38:54,938 [            Logging.java:http-nio-8080-exec-9:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0}

2017-05-21 07:39:49,287 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:39:49,287 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":7,"desc":"muneer","title":"eluwvekryvfj3rfvr;v","expiry":1495304543223}]}

2017-05-21 07:40:08,260 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":7}}
2017-05-21 07:40:08,261 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0}

2017-05-21 07:40:21,349 [            Logging.java:http-nio-8080-exec-4:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"slpywa","title":"Titlewa","expiry":"1485110100000"}}
2017-05-21 07:40:21,349 [            Logging.java:http-nio-8080-exec-4:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"offer":[{"offer_id":18,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 07:40:27,279 [            Logging.java:http-nio-8080-exec-5:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:40:27,280 [            Logging.java:http-nio-8080-exec-5:56] - Response	{"code":0,"rating":0.0,"offer":[{"offer_id":18,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 07:40:41,510 [            Logging.java:http-nio-8080-exec-6:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":18}}
2017-05-21 07:40:41,511 [            Logging.java:http-nio-8080-exec-6:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0}

2017-05-21 07:41:13,616 [            Logging.java:http-nio-8080-exec-7:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:41:13,617 [            Logging.java:http-nio-8080-exec-7:56] - Response	{"code":0,"rating":0.0,"offer":[]}

2017-05-21 07:41:22,416 [            Logging.java:http-nio-8080-exec-8:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"good ","title":"ok","expiry":"1485110100000"}}
2017-05-21 07:41:22,416 [            Logging.java:http-nio-8080-exec-8:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"offer":[{"offer_id":19,"desc":"good ","title":"ok","expiry":1485110100000}]}

2017-05-21 07:41:26,271 [            Logging.java:http-nio-8080-exec-9:55] - Request	{"lat":0.0,"lng":0.0,"offer":{"offer_id":19}}
2017-05-21 07:41:26,272 [            Logging.java:http-nio-8080-exec-9:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0}

2017-05-21 07:41:39,298 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:41:39,298 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"rating":0.0,"offer":[]}

2017-05-21 07:41:48,421 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"good","title":"haha","expiry":"1485110100000"}}
2017-05-21 07:41:48,421 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"offer":[{"offer_id":20,"desc":"good","title":"haha","expiry":1485110100000}]}

2017-05-21 07:42:28,247 [            Logging.java:http-nio-8080-exec-4:55] - Request	{"lat":0.0,"lng":0.0,"offer":{"offer_id":20}}
2017-05-21 07:42:28,247 [            Logging.java:http-nio-8080-exec-4:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0}

2017-05-21 07:44:38,809 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:44:38,813 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"rating":0.0,"user_count":2,"offer":[]}

2017-05-21 07:44:46,291 [            Logging.java:http-nio-8080-exec-2:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:44:46,292 [            Logging.java:http-nio-8080-exec-2:56] - Response	{"code":0,"rating":0.0,"user_count":0,"offer":[]}

2017-05-21 07:44:47,625 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:44:47,627 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"rating":0.0,"user_count":3,"offer":[]}

2017-05-21 07:44:53,792 [            Logging.java:http-nio-8080-exec-4:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"slpywa","title":"Titlewa","expiry":"1485110100000"}}
2017-05-21 07:44:53,792 [            Logging.java:http-nio-8080-exec-4:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":21,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 07:44:58,929 [            Logging.java:http-nio-8080-exec-5:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:44:58,929 [            Logging.java:http-nio-8080-exec-5:56] - Response	{"code":0,"rating":0.0,"user_count":2,"offer":[{"offer_id":21,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 07:45:10,131 [            Logging.java:http-nio-8080-exec-6:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"slpywa","title":"Titlewa","expiry":"1485110100000"}}
2017-05-21 07:45:10,131 [            Logging.java:http-nio-8080-exec-6:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":21,"desc":"slpywa","title":"Titlewa","expiry":1485110100000},{"offer_id":22,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 07:45:33,620 [            Logging.java:http-nio-8080-exec-7:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":21}}
2017-05-21 07:45:33,621 [            Logging.java:http-nio-8080-exec-7:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":22,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 07:51:19,913 [            Logging.java:http-nio-8080-exec-9:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 07:51:19,913 [            Logging.java:http-nio-8080-exec-9:56] - Response	{"code":0,"description":"hi","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5},{"mdn":"919999635341","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5}]}

2017-05-21 07:51:27,684 [            Logging.java:http-nio-8080-exec-10:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:51:27,684 [            Logging.java:http-nio-8080-exec-10:56] - Response	{"code":0,"rating":0.0,"user_count":3,"offer":[{"offer_id":22,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 07:51:31,680 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"merchant_id":"919999635341","lat":0.0,"lng":0.0}
2017-05-21 07:51:31,681 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"rating":0.0,"user_count":4,"offer":[]}

2017-05-21 07:51:54,115 [            Logging.java:http-nio-8080-exec-2:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:51:54,115 [            Logging.java:http-nio-8080-exec-2:56] - Response	{"code":0,"rating":0.0,"user_count":3,"offer":[{"offer_id":22,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 07:52:40,889 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"vxhzhz","title":"thdhd","expiry":"1485023700000"}}
2017-05-21 07:52:40,890 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":22,"desc":"slpywa","title":"Titlewa","expiry":1485110100000},{"offer_id":23,"desc":"vxhzhz","title":"thdhd","expiry":1485023700000}]}

2017-05-21 07:52:43,293 [            Logging.java:http-nio-8080-exec-4:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"vxhzhz","title":"thdhd","expiry":"1485023700000"}}
2017-05-21 07:52:43,294 [            Logging.java:http-nio-8080-exec-4:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":22,"desc":"slpywa","title":"Titlewa","expiry":1485110100000},{"offer_id":23,"desc":"vxhzhz","title":"thdhd","expiry":1485023700000},{"offer_id":24,"desc":"vxhzhz","title":"thdhd","expiry":1485023700000}]}

2017-05-21 07:52:49,713 [            Logging.java:http-nio-8080-exec-5:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"xvbshsv","title":"hshshsh","expiry":"1485196500000"}}
2017-05-21 07:52:49,713 [            Logging.java:http-nio-8080-exec-5:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":22,"desc":"slpywa","title":"Titlewa","expiry":1485110100000},{"offer_id":23,"desc":"vxhzhz","title":"thdhd","expiry":1485023700000},{"offer_id":24,"desc":"vxhzhz","title":"thdhd","expiry":1485023700000},{"offer_id":25,"desc":"xvbshsv","title":"hshshsh","expiry":1485196500000}]}

2017-05-21 07:53:06,900 [            Logging.java:http-nio-8080-exec-6:55] - Request	{"lat":0.0,"lng":0.0,"offer":{"offer_id":22}}
2017-05-21 07:53:06,901 [            Logging.java:http-nio-8080-exec-6:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[]}

2017-05-21 07:53:16,108 [            Logging.java:http-nio-8080-exec-7:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:53:16,108 [            Logging.java:http-nio-8080-exec-7:56] - Response	{"code":0,"rating":0.0,"user_count":4,"offer":[{"offer_id":23,"desc":"vxhzhz","title":"thdhd","expiry":1485023700000},{"offer_id":24,"desc":"vxhzhz","title":"thdhd","expiry":1485023700000},{"offer_id":25,"desc":"xvbshsv","title":"hshshsh","expiry":1485196500000}]}

2017-05-21 07:53:22,398 [            Logging.java:http-nio-8080-exec-8:55] - Request	{"lat":0.0,"lng":0.0,"offer":{"offer_id":25}}
2017-05-21 07:53:22,399 [            Logging.java:http-nio-8080-exec-8:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[]}

2017-05-21 07:53:47,870 [            Logging.java:http-nio-8080-exec-10:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:53:47,870 [            Logging.java:http-nio-8080-exec-10:56] - Response	{"code":0,"rating":0.0,"user_count":4,"offer":[{"offer_id":23,"desc":"vxhzhz","title":"thdhd","expiry":1485023700000},{"offer_id":24,"desc":"vxhzhz","title":"thdhd","expiry":1485023700000}]}

2017-05-21 07:54:16,624 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":23}}
2017-05-21 07:54:16,625 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":24,"desc":"vxhzhz","title":"thdhd","expiry":1485023700000}]}

2017-05-21 07:54:27,599 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 07:54:27,600 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"rating":0.0,"user_count":3,"offer":[{"offer_id":24,"desc":"vxhzhz","title":"thdhd","expiry":1485023700000}]}

2017-05-21 07:54:35,931 [            Logging.java:http-nio-8080-exec-4:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"xbdbhd","title":"xhhdh","expiry":"1485110100000"}}
2017-05-21 07:54:35,932 [            Logging.java:http-nio-8080-exec-4:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":24,"desc":"vxhzhz","title":"thdhd","expiry":1485023700000},{"offer_id":26,"desc":"xbdbhd","title":"xhhdh","expiry":1485110100000}]}

2017-05-21 07:54:43,026 [            Logging.java:http-nio-8080-exec-5:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"xbhxh","title":"gxhzh","expiry":"1485196500000"}}
2017-05-21 07:54:43,027 [            Logging.java:http-nio-8080-exec-5:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":24,"desc":"vxhzhz","title":"thdhd","expiry":1485023700000},{"offer_id":26,"desc":"xbdbhd","title":"xhhdh","expiry":1485110100000},{"offer_id":27,"desc":"xbhxh","title":"gxhzh","expiry":1485196500000}]}

2017-05-21 07:54:50,547 [            Logging.java:http-nio-8080-exec-6:55] - Request	{"lat":0.0,"lng":0.0,"offer":{"offer_id":24}}
2017-05-21 07:54:50,547 [            Logging.java:http-nio-8080-exec-6:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[]}

2017-05-21 07:57:17,595 [            Logging.java:http-nio-8080-exec-9:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
